FR-caffe/datasets_new/val/barack_obama/1.jpg,0,0.96612662077,2,0.0223268084228,1,0.00719053065404
FR-caffe/datasets_new/val/barack_obama/104.jpg,2,0.387300431728,0,0.256785690784,1,0.212179139256
FR-caffe/datasets_new/val/barack_obama/112.jpg,0,0.993253588676,2,0.00376733159646,8,0.00214595091529
FR-caffe/datasets_new/val/barack_obama/116.jpg,1,0.526091516018,0,0.411092996597,8,0.0505151338875
FR-caffe/datasets_new/val/barack_obama/12.jpg,2,0.471203893423,1,0.23682308197,6,0.232834249735
FR-caffe/datasets_new/val/barack_obama/154.jpg,0,0.694339215755,2,0.13325278461,3,0.119599938393
FR-caffe/datasets_new/val/barack_obama/172.jpg,0,0.581507325172,1,0.353085130453,3,0.051041059196
FR-caffe/datasets_new/val/barack_obama/22.jpg,2,0.802234947681,1,0.0791049450636,3,0.0663524642587
FR-caffe/datasets_new/val/barack_obama/255.jpg,2,0.507954537868,6,0.283721148968,0,0.190880581737
FR-caffe/datasets_new/val/barack_obama/271.jpg,2,0.526433467865,8,0.414442241192,3,0.0380672328174
FR-caffe/datasets_new/val/barack_obama/307.jpg,0,0.916516661644,2,0.0555025152862,8,0.02194628492
FR-caffe/datasets_new/val/barack_obama/367.jpg,0,0.931205630302,8,0.0339465290308,2,0.023633165285
FR-caffe/datasets_new/val/barack_obama/376.jpg,0,0.997024834156,2,0.00126391800586,5,0.000590197276324
FR-caffe/datasets_new/val/barack_obama/490.jpg,0,0.866111755371,8,0.0852348059416,2,0.0447106696665
FR-caffe/datasets_new/val/barack_obama/571.jpg,0,0.996321976185,8,0.00188116729259,2,0.00115189433564
FR-caffe/datasets_new/val/barack_obama/602.jpg,0,0.433673769236,2,0.270741909742,3,0.242632031441
FR-caffe/datasets_new/val/barack_obama/706.jpg,2,0.315624445677,0,0.276053875685,1,0.193097695708
FR-caffe/datasets_new/val/barack_obama/715.jpg,0,0.535351097584,3,0.20988611877,2,0.165215358138
